divisao2dig,cd_cnpj,cd_ramo_atividade,de_ramo_atividade,Ramo de Atividade,Divisões
47,13590182000140,4757100,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",Varejo,COMÉRCIO VAREJISTA
47,08879385000110,4755501,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,15810589000160,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,08879385000110,4781400,COMERCIO VAREJISTA DE TECIDOS,Varejo,COMÉRCIO VAREJISTA
47,10737158000100,4721104,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,08879385000110,4755502,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,12257938000170,4712100,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,16589978000170,4721103,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,02691890000150,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,15513793000110,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,15513793000110,4789001,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,Varejo,COMÉRCIO VAREJISTA
47,13984341000190,4744001,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,Varejo,COMÉRCIO VAREJISTA
47,13984341000190,4763601,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,13984341000190,4783102,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Varejo,COMÉRCIO VAREJISTA
47,15541779000120,4744003,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Varejo,COMÉRCIO VAREJISTA
47,13984341000190,4762800,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",Varejo,COMÉRCIO VAREJISTA
47,13984341000190,4753900,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,Varejo,COMÉRCIO VAREJISTA
47,00878691000120,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,14465482000160,4723700,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,14465482000160,4789001,CRIACAO DE ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,14478023000110,4781400,CONFECCAO DE ROUPAS INTIMAS,Varejo,COMÉRCIO VAREJISTA
47,14478023000110,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,05823159000120,4781400,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,13898773000340,4754702,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,Varejo,COMÉRCIO VAREJISTA
47,23434889000110,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,14520573000150,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,15864827000110,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,15864827000110,4783101,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,Varejo,COMÉRCIO VAREJISTA
47,14520573000150,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,12257938000170,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,16445365000160,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,16445365000160,4772500,"CABELEIREIROS, MANICURE E PEDICURE",Varejo,COMÉRCIO VAREJISTA
47,00144293000180,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,16445365000160,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,15370397000180,4722901,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,15370397000180,4712100,COMERCIO VAREJISTA DE CARNES  ACOUGUES,Varejo,COMÉRCIO VAREJISTA
47,15541779000120,4744099,INSTALACAO E MANUTENCAO ELETRICA,Varejo,COMÉRCIO VAREJISTA
47,16480490000100,4721103,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,Varejo,COMÉRCIO VAREJISTA
47,10158316000240,4781400,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,Varejo,COMÉRCIO VAREJISTA
47,14465482000160,4789004,FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,11628976000120,4781400,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",Varejo,COMÉRCIO VAREJISTA
47,11029239000100,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,13404577000100,4712100,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,04829042000190,4789005,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,Varejo,COMÉRCIO VAREJISTA
47,05992546000190,4744001,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,04650303000100,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,00871185000100,4722901,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,72692114000150,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,05992546000190,4771704,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,11029239000100,4782201,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,09147451000120,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,05992546000190,4789004,COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS,Varejo,COMÉRCIO VAREJISTA
47,17023960000170,4744004,"COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",Varejo,COMÉRCIO VAREJISTA
47,97057020000130,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,97057020000130,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,13404577000100,4723700,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,Varejo,COMÉRCIO VAREJISTA
47,13404577000100,4721102,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,15305586000170,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,05075843000170,4761001,COMERCIO VAREJISTA DE LIVROS,Varejo,COMÉRCIO VAREJISTA
47,13584163000100,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,11924341000170,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,14307131000120,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,15305586000170,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,11029239000100,4781400,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,80762511000180,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,41115650000160,4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES,Varejo,COMÉRCIO VAREJISTA
47,05823159000120,4789001,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,Varejo,COMÉRCIO VAREJISTA
47,07231388000180,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,08920368000180,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,12911158000100,4772500,IMPRESSAO DE MATERIAL PARA OUTROS USOS,Varejo,COMÉRCIO VAREJISTA
47,05823159000120,4753900,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,05823159000120,4755503,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,03227685000100,4724500,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,Varejo,COMÉRCIO VAREJISTA
47,05823159000120,4782201,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,41115650000160,4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,Varejo,COMÉRCIO VAREJISTA
47,15822692000120,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,Varejo,COMÉRCIO VAREJISTA
47,09201140000100,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,13686432000140,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,09201140000100,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,12013260000180,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,11447789000140,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,07436658000270,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,11582620000100,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,10719640000100,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,00871185000100,4712100,COMERCIO VAREJISTA DE CARNES  ACOUGUES,Varejo,COMÉRCIO VAREJISTA
47,23160641000290,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,00605157000140,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,00834577000280,4742300,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,Varejo,COMÉRCIO VAREJISTA
47,09582254000130,4782201,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,09582254000130,4781400,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,15305586000170,4781400,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,Varejo,COMÉRCIO VAREJISTA
47,14022713000160,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,17009889000170,4744099,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,05632715000180,4789005,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,Varejo,COMÉRCIO VAREJISTA
47,15651121000170,4759899,INSTALACAO E MANUTENCAO ELETRICA,Varejo,COMÉRCIO VAREJISTA
47,13584163000100,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,17009889000170,4755502,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,07669629000410,4759899,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,07669564000160,4781400,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",Varejo,COMÉRCIO VAREJISTA
47,05632715000180,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,03911677000170,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,11767632000100,4732600,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,Varejo,COMÉRCIO VAREJISTA
47,11767632000100,4785799,MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS,Varejo,COMÉRCIO VAREJISTA
47,00564902000150,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,11623937000130,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,Varejo,COMÉRCIO VAREJISTA
47,17009889000170,4755503,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,84331867000110,4755501,COMERCIO VAREJISTA DE TECIDOS,Varejo,COMÉRCIO VAREJISTA
47,07276612000150,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,15651121000170,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,06075492000160,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,05327957000160,4754701,COMERCIO VAREJISTA DE MOVEIS,Varejo,COMÉRCIO VAREJISTA
47,09582254000130,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,10469156000170,4782202,"FABRICACAO DE ARTIGOS PARA VIAGEM, BOLSAS E SEMELHANTES DE QUALQUER MATERIAL",Varejo,COMÉRCIO VAREJISTA
47,10469156000170,4781400,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",Varejo,COMÉRCIO VAREJISTA
47,10469156000170,4763602,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS,Varejo,COMÉRCIO VAREJISTA
47,10758202000150,4711302,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,12524329000130,4711301,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  HIPERMERCADOS",Varejo,COMÉRCIO VAREJISTA
47,12524329000130,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,15305586000170,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,13061201000140,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,15478785000180,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,60279981000180,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",Varejo,COMÉRCIO VAREJISTA
47,15305586000170,4783102,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,10758202000150,4722902,PEIXARIA,Varejo,COMÉRCIO VAREJISTA
47,12317042000130,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",Varejo,COMÉRCIO VAREJISTA
47,12317042000130,4782201,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,14839341000160,4713002,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,11521175000160,4759899,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,15651121000170,4743100,COMERCIO VAREJISTA DE VIDROS,Varejo,COMÉRCIO VAREJISTA
47,14839341000160,4755502,"COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",Varejo,COMÉRCIO VAREJISTA
47,14839341000160,4762800,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,14839341000160,4789099,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",Varejo,COMÉRCIO VAREJISTA
47,12209720000140,4744099,FABRICACAO DE ESQUADRIAS DE METAL,Varejo,COMÉRCIO VAREJISTA
47,12317042000130,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,14839341000160,4761001,COMERCIO VAREJISTA DE LIVROS,Varejo,COMÉRCIO VAREJISTA
47,10604937000120,4751200,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,Varejo,COMÉRCIO VAREJISTA
47,84641364000140,4744099,COMERCIO VAREJISTA DE VIDROS,Varejo,COMÉRCIO VAREJISTA
47,84641364000140,4744001,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,Varejo,COMÉRCIO VAREJISTA
47,15324861000100,4713002,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,Varejo,COMÉRCIO VAREJISTA
47,05486093000120,4721104,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,10728700000150,4744001,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,Varejo,COMÉRCIO VAREJISTA
47,15324861000100,4755502,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,15334115000190,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,85189041000120,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,84641364000140,4743100,COMERCIO VAREJISTA DE MATERIAL ELETRICO,Varejo,COMÉRCIO VAREJISTA
47,15324861000100,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS",Varejo,COMÉRCIO VAREJISTA
47,08925477000190,4763602,ATIVIDADES DE CONDICIONAMENTO FISICO,Varejo,COMÉRCIO VAREJISTA
47,15324861000100,4759801,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",Varejo,COMÉRCIO VAREJISTA
47,66775438000150,4783101,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,Varejo,COMÉRCIO VAREJISTA
47,13511051000120,4782202,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,01553574000150,4744002,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,Varejo,COMÉRCIO VAREJISTA
47,13511051000120,4782201,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,Varejo,COMÉRCIO VAREJISTA
47,10728700000150,4771704,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,02629949000180,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,10728700000150,4789004,COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS,Varejo,COMÉRCIO VAREJISTA
47,66775438000150,4783102,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,Varejo,COMÉRCIO VAREJISTA
47,09296240000150,4772500,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,Varejo,COMÉRCIO VAREJISTA
47,09296240000150,4781400,COMERCIO VAREJISTA DE CALCADOS,Varejo,COMÉRCIO VAREJISTA
47,09296240000150,4763601,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,08918908000190,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,Varejo,COMÉRCIO VAREJISTA
47,09296240000150,4782201,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",Varejo,COMÉRCIO VAREJISTA
47,09296240000150,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",Varejo,COMÉRCIO VAREJISTA
47,11905380000120,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,13238906000190,4723700,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",Varejo,COMÉRCIO VAREJISTA
47,13238906000190,4721104,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,11774917000160,4723700,COMERCIO VAREJISTA DE BEBIDAS,Varejo,COMÉRCIO VAREJISTA
47,09085264000160,4722901,PREPARACAO DE SUBPRODUTOS DO ABATE,Varejo,COMÉRCIO VAREJISTA
47,10854699000100,4759899,INSTALACAO E MANUTENCAO ELETRICA,Varejo,COMÉRCIO VAREJISTA
47,13238906000190,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,17667304000100,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,37047255000110,4722901,COMERCIO VAREJISTA DE CARNES  ACOUGUES,Varejo,COMÉRCIO VAREJISTA
47,87410494000160,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,11809306000100,4789004,"FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS",Varejo,COMÉRCIO VAREJISTA
47,11980335000130,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
47,09085264000160,4712100,FABRICACAO DE PRODUTOS DE CARNE,Varejo,COMÉRCIO VAREJISTA
47,11809306000100,4771704,FABRICACAO DE ARTEFATOS DE BORRACHA NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,07838692000190,4789099,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,Varejo,COMÉRCIO VAREJISTA
47,84641364000140,4742300,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,Varejo,COMÉRCIO VAREJISTA
47,84641364000140,4741500,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,Varejo,COMÉRCIO VAREJISTA
47,00239588000130,4763603,"COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS",Varejo,COMÉRCIO VAREJISTA
47,09182797000160,4753900,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,Varejo,COMÉRCIO VAREJISTA
47,04668854000100,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,Varejo,COMÉRCIO VAREJISTA
47,10898589000140,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,Varejo,COMÉRCIO VAREJISTA
